"","lon","lat","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"607",-105.291808,40.051639,9.46758365631104,16.400749206543,41.6513748168945,834.439575195312,30.4637508392334,-8.91250038146973,39.3762512207031,13.1078748703003,-0.251250118017197,20.2183742523193,-0.251250118017197,454,69,15,43.4080543518066,175,49,136,49
"608",-105.184009,39.910771,8.41788578033447,16.1509799957275,42.6425666809082,796.953002929688,28.9225006103516,-8.95275020599365,37.8752517700195,11.6349582672119,-0.701166808605194,18.7534999847412,-0.701166808605194,470,68,16,41.4673614501953,175,54,148,54
"609",-104.8591,38.303437,11.005823135376,17.3160209655762,42.3791656494141,868.198913574219,32.5069999694824,-8.35274982452393,40.859748840332,22.076000213623,0.650749981403351,22.076000213623,0.650749981403351,320,55,8,55.6616554260254,136,27,136,27
"610",-103.323617,38.372097,11.2110939025879,18.1937713623047,40.6076965332031,976.521850585938,34.1912498474121,-10.6125001907349,44.8037490844727,20.7813339233398,-0.667333364486694,23.4278335571289,-0.667333364486694,332,63,7,67.7781982421875,159,24,152,24
"611",-104.891158,39.011439,5.34351062774658,16.2010631561279,43.382438659668,774.195861816406,25.0939998626709,-12.2507495880127,37.3447494506836,15.2722082138062,-3.63666653633118,15.2722082138062,-3.63666653633118,446,72,12,57.2163009643555,196,41,196,41
"612",-101.702712,43.034567,8.41188526153564,15.0753536224365,35.0375747680664,1023.529296875,30.8645000457764,-12.1617498397827,43.0262489318848,18.4236259460449,-3.97495818138123,21.2129592895508,-3.97495818138123,460,84,8,69.704475402832,232,27,202,27
"613",-104.880133,39.814758,10.4120626449585,15.8270416259766,39.6854209899902,875.234558105469,31.6420001983643,-8.23925018310547,39.8812484741211,19.064582824707,0.206458255648613,21.693790435791,0.206458255648613,416,63,13,45.5448951721191,159,42,139,42
"614",-105.293953,39.931378,8.41788578033447,16.1509799957275,42.6425666809082,796.953002929688,28.9225006103516,-8.95275020599365,37.8752517700195,11.6349582672119,-0.701166808605194,18.7534999847412,-0.701166808605194,470,68,16,41.4673614501953,175,54,148,54
"615",-104.013528,41.162739,8.4797191619873,16.0966453552246,39.4443435668945,907.020690917969,30.4717502593994,-10.3367500305176,40.8085021972656,17.3070411682129,-2.12800002098083,20.0895004272461,-2.12800002098083,342,60,5,71.2744369506836,176,19,154,19
"616",-102.952942,36.962444,12.5286769866943,16.4926452636719,41.0816688537598,877.309936523438,33.0122489929199,-7.13374996185303,40.1459999084473,23.5821666717529,1.94741666316986,23.5821666717529,1.94741666316986,408,72,8,65.7650833129883,188,26,188,26
"617",-104.909233,39.076656,5.34351062774658,16.2010631561279,43.382438659668,774.195861816406,25.0939998626709,-12.2507495880127,37.3447494506836,15.2722082138062,-3.63666653633118,15.2722082138062,-3.63666653633118,446,72,12,57.2163009643555,196,41,196,41
"618",-102.205795,43.83082,8.86385440826416,15.5012083053589,34.7002487182617,1071.96484375,31.9292488098145,-12.7425003051758,44.6717491149902,19.3207492828369,-4.20816659927368,22.199333190918,-4.20816659927368,407,74,8,66.9374237060547,202,27,170,27
"619",-108.429986,45.736844,8.05312538146973,15.0497913360596,35.821964263916,973.524780273438,30.6200008392334,-11.392749786377,42.0127487182617,12.6418333053589,-3.86383318901062,20.240291595459,-3.86383318901062,388,67,15,46.9719467163086,163,51,108,51
